NAME	CD14	CD19	CD4_Eff	CD56	CD8	Endothelial	Eos	Fibroblast	Neu	Treg
cg21978299	1.73027137612116	1.53471212662499	1.08011250689383	1.63458998288822	1.73550093682251	1.65486251573554	1.5755948295587	31.8091787945002	1.50191626450114	1.04242717311884
cg23091104	3.72668994412243	2.99059820753487	1.82113096032779	3.27304688798	3.35303628065145	2.66791484744395	2.92785031157893	25.9744842226733	2.95613385007776	1.61361733985715
cg23323745	2.6823913437067	2.30742838572976	1.92575041906711	2.39029858613149	2.67264532637737	2.68170220309213	2.23799376141337	41.7799068737102	2.19790757779979	1.85174985846924
cg24976080	2.79108202808446	2.68682979345954	2.91427108323593	3.01841244258663	2.79652378022339	3.05773874830329	2.95154970277085	22.6223681703496	2.78029306646723	2.21839800553925
cg26896756	1.91875631372693	1.65509242034347	1.20776977297426	1.68426101915617	1.84878199904854	1.75664514862774	1.56465608808514	40.3812989964524	1.59300748640039	1.18547906946261
cg00008647	4.31607927314624	15.5048778162722	2.3237581750128	41.0713808697867	38.7494232667619	2.85768901236351	3.26263463527013	3.01312667485072	3.57922456453826	2.78119766734065
cg02283366	4.24921330176162	7.21709202596103	3.24629850219879	5.36567872950464	5.42222219780355	4.19011136052071	3.46306988912955	4.89078146692327	3.74845793475475	3.13450808923017
cg03470939	98.2525979268091	98.4989870917478	97.9637980880911	98.4694039107875	98.2492390092449	98.3138465585965	98.5638495241886	59.4114636092837	98.4541884632488	98.2182483775702
cg04340595	93.2781907909295	89.3637697805452	2.32570015304508	41.193588625062	21.0524405961022	97.1373794147438	94.691395767726	91.9392429948601	92.9359719220682	2.71641582088073
cg04347414	94.7034687102789	86.2070288015032	5.15110033063717	84.4363846243936	39.8449888540995	94.0159706716758	72.2117898232036	77.8723124725256	90.6295770797658	3.02658247662587
cg05387269	2.57287064115056	26.330663949793	2.78746548512075	3.42664153510256	4.29898344999009	96.8657045233937	3.82964633295118	80.6960162278127	3.20308971354504	3.29954528784039
cg06528575	4.46390683137958	11.910636762777	2.13078991852612	33.2991655945275	35.3675992940324	3.09912188671149	2.97946702676713	3.87125463871341	3.0949672451892	2.84102238112488
cg07499142	74.0567514555224	76.028426256022	2.91501252722573	29.1023131640069	7.2563434540578	95.8303004997137	86.7898003659679	86.795461438261	76.2478851765107	3.28418478270172
cg07786657	96.1055081993544	96.8366486625084	1.20973644969716	18.9938352250955	2.54436121193148	96.676577477507	97.6009331090541	96.863185973893	96.4265447969108	1.36259848950012
cg07970040	95.8672092988019	95.5754322288493	5.25428758173369	60.7406257954213	23.8166575258144	95.9684608852077	96.5562560354548	96.0029269329157	97.0356441412607	5.06293852060801
cg08864105	3.20478966522563	83.9675519768695	2.09644051195239	5.76734755118521	3.21194120651114	96.0404471827589	2.51521434330031	96.5007677919409	2.57992952753123	1.88390717771559
cg09032544	97.3474536851249	97.6830948866864	1.44130476189112	27.1439654618032	2.99759429701755	98.2103970828326	98.6522225583622	98.0384170442523	97.4944824355746	1.61966901146869
cg11138318	53.3763383527185	53.1175699703292	36.6397365518759	50.6182005252017	51.6794333419815	51.0311232241632	50.1567117959767	47.1769696162284	52.491234597327	28.5998846874889
cg11962640	96.7747855945109	97.2887965054247	96.9901141042658	97.4271361594622	97.3153447956527	4.82204202320381	96.2495062240839	1.88196452270043	96.380407221791	96.911249244779
cg12033075	73.1663206542298	81.7623874588896	2.25306668638583	20.0454942398337	4.09045473127253	93.0044829148987	90.3206142572721	95.5414604442569	60.0974058533291	2.35883518809875
cg12034678	2.97864757522693	2.70916584906183	12.669187364035	7.13487796919572	25.1075719611393	2.02278603028775	2.34320406677166	2.03375910836516	2.25654803858373	4.2991470339045
cg12297231	92.5679514795888	93.7687897204932	10.3167172607452	84.6680308838566	77.6658333381017	88.5489911135149	87.689135030892	92.2727187969943	93.4066562387165	12.5927660129541
cg13066703	6.48932467107724	3.08477722401708	3.83138705885859	3.25917811879344	3.53226614745496	95.3468907397018	7.19000231941413	96.062948265099	3.97856292995111	7.2925150694626
cg13567986	60.3508051671697	94.1518038501484	94.8287512384597	91.3315760038856	94.7399271571282	96.2888793599148	79.5577476844648	93.9541593854988	56.6024382781803	94.1905047996558
cg13785123	89.7650923761106	96.8101581509312	96.101339297615	96.7942242951431	96.5016238752779	96.1912632768474	90.8610590728099	96.3732155848193	31.534622036378	95.9857785537644
cg15482928	87.8398972937384	69.5043790552119	62.1386403570224	47.2176596201896	59.2786332895538	96.9352431736745	88.8424411494686	94.2850104820018	86.3421122992019	53.9417367466136
cg17220933	92.0262230145954	68.5843567939896	10.4462758811631	68.40038102679	38.1848285582111	95.7389341778058	84.7873634473795	90.1380721807527	88.9284526294771	9.51090554069027
cg18128887	32.7802618166186	2.67638429687191	1.94815669488649	3.44522619072015	2.22369092972398	97.8021825760441	61.8109644098764	96.9710077790308	60.0019152076935	2.0725539007531
cg19233405	15.628035998314	1.62156295224253	1.65070112406039	35.3670208581743	28.930443964035	97.6768595388482	31.3010334023556	97.6579689679578	19.5292355671718	2.96780932311522
cg21812670	42.5348772843748	36.6766067405671	17.3590036312757	36.3772452660534	40.2843537347735	15.8139519515412	36.0946398692052	23.9562699365932	35.2413559605477	10.9420084050775
cg22944360	47.0560948712045	45.5078499916417	22.6021945667118	46.0545739146028	45.7488455417365	49.6579106589632	45.5448239805598	30.0570765115989	43.503690984853	16.9938207794094
cg24955196	32.0681271154207	92.649234737006	3.21614067069027	85.4151067791286	88.2409405244582	96.0834709388443	44.9832374633143	94.09250413384	30.1528452757609	4.50313302881941
cg24955743	94.5446044424536	94.8974120580941	36.4482877502399	70.8362269264506	24.9423635469757	88.0332023508302	95.2364915615564	87.7900452296287	95.4806114308242	20.868684426956
cg27232866	2.58406697205815	3.24296594778846	2.24886075615926	2.51674096958605	2.8234356030299	3.7127770548456	2.61994066339268	4.91914294983282	2.57173824227446	1.92332436612388
cg01763990	39.1878379465621	39.22705694599	24.9153140923463	38.7947611399455	40.4937904693984	32.260431805504	39.8855415769171	41.2635358095751	41.5092170483624	18.9983803796546
cg02740893	57.9336647534005	56.8877962747506	41.7357845738069	59.6982698507937	56.0140475634121	50.8616462286718	57.5010593931742	54.4524870720954	57.3042187684155	34.811532274552
cg02964602	43.7619134798114	42.4708017558352	16.4809353109486	41.9155906311105	42.533584294865	45.5512773870864	33.9071999000025	28.2417422147527	33.6561216570522	14.802222048034
cg04722215	92.1545178791389	22.7046762137978	3.43923736313219	9.57238575902317	4.72375816263482	89.4424528104791	85.088398048834	87.2365866674677	82.8072810219713	4.22911426034396
cg05107686	57.785726590166	59.2718897055362	44.6850070922295	58.3075783329221	58.5756504088547	51.8718638588005	56.5958787115184	55.6211849038968	56.4723903485324	32.8321423013537
cg05682952	95.2956827169693	96.2509596918891	96.5649861378128	96.4117707152466	96.1842273107226	96.640490265867	96.3863462645985	23.6296954509291	95.9488294744909	96.4482017258842
cg08107308	91.4187319234792	92.7819360486638	92.139265929639	92.3679681353275	91.1740704935722	94.5389362032634	91.8409872028174	10.4606391999778	92.4884666104538	87.7922484578841
cg08402365	4.27564551940653	5.74900133742448	3.8920595710551	5.61011392506638	6.3713524118245	9.97459682934763	3.581022143645	93.4754055518998	3.73867899782366	4.27133314567788
cg10122865	4.88907436288029	4.6657755219894	3.20285768222778	4.74049525923986	5.62851711374181	4.90173735295097	3.88453976947302	14.4011614683704	3.90037002883087	2.90814026504218
cg10142874	96.1561603778408	98.2494211930232	98.2613700642634	96.3414091661239	97.7636024131038	98.494302943463	36.8373124350046	98.0401574433604	74.7043816583152	97.9952049296839
cg11227278	89.7466391311263	90.713489081712	20.3334221442469	49.9966043227953	24.6150919125496	95.5023602042959	89.0048520521579	95.9878271660367	89.4944903027426	18.1571655073961
cg11236515	97.9730141957962	92.6514495498935	5.88667021454349	70.1350429802087	39.688644055737	98.7619538340483	98.6197110789258	98.8662797618747	98.2456114240702	3.73879890070271
cg16707227	96.6256936780156	96.5315157594174	95.5072664857531	97.1716924952312	96.4407613265275	95.4108084585547	96.9957901439589	9.05363244948816	97.0706973340086	92.5364663323623
cg17285931	82.5367849009749	97.5964898941022	95.9092385869786	97.4515407240597	97.3914315654145	97.5849990438452	43.6144340371766	97.4986697316924	35.4866796058129	96.0083059719578
cg19954537	3.62724802954738	3.50212603921243	2.38193596495274	2.79861483046709	2.94449088767806	2.95252126463662	5.33462766234698	13.2891588463095	2.98009958466121	2.09171730442281
cg20373544	97.2068472956633	97.4610540829637	97.0615023104793	96.9861237245152	97.138075630846	6.2060337338139	96.1973773450302	96.4908402323599	97.0109756974726	97.0853327964156
cg20691617	71.8011384070412	73.6906525943197	57.8826706727934	72.1792857000169	70.998966411656	72.9170662031176	72.6847240149691	69.8494041644634	72.213777797923	47.7810402108081
cg21472506	3.22914643952605	3.23198972719909	2.32389738744507	2.99965389317059	3.37994789143975	3.55887966815533	2.57587245728586	8.12500166207794	2.60688057101838	2.48839887125099
cg23229261	3.33791108973334	3.70143823294135	2.98217640765829	3.64397962110555	3.75888677297	3.68817255867963	3.25604116619617	5.27416818360116	3.40555905610799	3.35090197840342
cg23882186	95.8510205611806	95.8275468577561	52.8602951447553	12.5349356323445	20.3753949724089	95.0588013441834	93.7129306711522	95.310267258036	95.8206601091859	58.7626465672411
cg23949574	6.82766939091418	7.01551459579847	6.82170983149702	12.9521433503153	10.5747183167832	9.48946079637629	9.28014395235622	95.1004644598579	7.32476186208096	9.85667070903476
cg24011073	11.5963833183069	94.5589140259266	89.6438364898065	37.5458096500282	91.6176344586787	91.3137279421279	3.48568427879034	93.1853368470832	4.78191840486715	87.6661794231582
cg24062526	97.5643350170692	97.8479641401269	96.9638237507669	97.9322838316426	97.6078022465772	1.73613466746699	97.942994573721	97.1235657128387	98.0205583205035	96.6682966937808
cg25622366	1.83097503942207	2.04969712146432	1.07854385175	1.75932452110718	1.97820461627012	1.47731845178514	1.49735921937586	7.6966624551427	1.57160825075939	1.18786037410276
cg26101890	97.4444095696718	97.911556769292	97.0570772800569	70.7355715401866	91.267394843495	97.9105617395473	97.1265904492539	97.7474631990794	97.5494874252569	97.0389804542033
cg00828556	4.68265324565893	96.4435567357737	96.7965389663576	94.5210116529331	97.3936763648583	96.7817042563389	3.45465094460462	97.3732568469304	3.83934626863199	96.2568113540471
cg05643613	95.4767837744101	95.6786319529373	91.7612082167411	96.0176812881871	95.0991255066797	91.8933830752507	95.2968394663719	5.81291560273201	95.8464554470151	87.6807923897795
cg08450017	95.2112359058382	95.9278176433724	1.76009103611159	28.0958480941937	7.71234147548505	96.1684803260659	97.1798208689814	91.8671273517054	96.7276914771869	1.6274093538666
cg12678686	53.3690196509137	95.3645995075492	93.9504813936878	94.3987908008754	94.9710603979582	93.5685834840881	7.01338244765483	93.0179797337177	7.36458115097269	93.9488446197938
cg13607248	7.76580580048338	6.16905654277066	27.6654605725815	39.1946900842362	61.2682553884109	5.50668203546455	6.4783943547588	5.83798375731116	7.7088354908322	28.3373946878096
cg13872812	92.328715319214	93.7187045770809	92.8879313203482	94.1028471528218	92.3601233036836	91.7452876848092	23.4986161157174	94.0284894870692	89.1251146151914	85.7410963766231
cg14338526	92.2501489644257	98.5466811036489	97.5875511932497	98.3446553613075	98.1360948380002	98.1965040427538	96.0397727268745	97.78197698125	75.6959117565113	97.4344769874981
cg20885179	1.70824779188455	1.45328207399313	1.44506551905325	1.55993845616462	1.65761187305659	1.74135860355233	1.72457124767684	1.66147655482343	1.73681421370724	1.38699302771599
cg21333217	97.859408250934	98.2165120810782	97.6476795396758	24.6006765058688	61.7089281751828	98.2905060860711	98.2197164394799	97.5843289803825	98.247578004281	97.5258478853173
cg22306344	2.47186579182325	2.53492787443418	3.20960666204119	10.8026146128756	22.4413313687808	2.3878131890786	2.05665363763629	2.19156839288833	2.14349221159854	2.32011842781796
cg24157392	91.6575368393135	10.8650671332421	10.1415127457421	81.205413671024	20.2117812342926	88.0612318489846	93.4995629359981	90.8342661093535	92.9074910433748	16.8736062742936
cg25752703	52.7241332524517	94.9278605186849	94.6689074271162	93.3570381343793	95.5427271347956	93.282722990824	28.0941593933289	94.7181747720087	15.1285225782407	94.242648646451
cg26292910	97.6869102232618	97.96159349129	97.7983242768734	97.8535828262526	97.7151006924159	92.2258605044274	97.5229240002008	11.4518488685899	97.8837222178368	97.9677903453721
cg02407068	98.4752676406275	98.7107686479862	98.6607932122176	68.7505349800011	81.3955716070958	98.9899187242684	98.575428935901	98.5921936231195	98.6927225781451	98.6233867445502
cg02722672	86.6017373643668	96.7569257557648	97.0775909425994	95.3584811062338	96.7593778076257	95.7534851673404	6.32124738030139	84.4433933230352	28.0851880808118	96.1611094227615
cg07110949	97.8058200003537	94.9658284646496	13.2900909450811	97.0518263071345	65.7149110994174	98.4049530994958	98.222232488076	97.9851663294722	98.1138171476138	20.4989818773386
cg07748255	95.9052882997194	96.1613447031198	4.94889013699855	22.0608345999131	12.7503467597821	95.2732156404845	96.4777602013834	94.9235399771558	96.4949460449921	5.12805689615604
cg08947915	38.7947686357709	89.9501696492963	93.4083852757831	89.2598968071629	90.1334315600969	89.5640128251785	64.4315706101956	90.4309385611324	25.5643068844038	92.8670932524149
cg10294960	50.0665415026517	49.028476623757	30.2959829724018	47.3734050808736	46.8560592950024	42.9915406294013	48.8381437939538	44.3282261666518	47.8687149780921	23.8444816449385
cg12226453	96.8855276640186	97.2939134075077	98.1546157870611	41.2734613770736	59.6330857225455	95.7820193327057	97.8410069999733	96.9562034735083	96.7994108966247	97.7958258533883
cg12525219	98.3251600160936	98.3836408712961	97.9691669382657	98.326268333425	98.2723781785633	97.9454221165576	98.157973732458	8.93007022019797	98.3830744622443	97.9327747663185
cg12811871	97.7900718572425	58.7012675185285	97.2453701431752	21.3129884770929	53.4586597731341	97.1681366651781	98.208174137841	97.8157513785349	97.7337087204469	96.4329802888104
cg16000989	74.045183696263	94.9271511790794	93.2678351529632	93.8101458598638	93.6040524156008	25.4272205797624	77.2344384709255	95.0226403454148	30.7877647915205	87.2945385393802
cg18973586	98.0538412114069	98.22473585816	97.874664608549	59.8890234724939	72.7293144602595	98.4181143486863	98.4155150766733	98.1944584522762	98.3431040385284	97.4283415748662
cg19749538	3.28236269569665	3.24491417354002	2.22942917289451	3.18686525894583	3.21456740263153	84.3250820912309	3.23338014993306	95.7752248516364	3.17633491293584	2.40346894325987
cg22326973	83.2949239626315	96.3143065025189	97.6085732371022	63.9207563704898	75.0514901032202	97.1442431428411	67.3976050953273	82.0162374592882	73.9408600102259	95.9095090180371
cg23543318	3.78677070749488	5.99177255095723	2.70404889192122	3.31550689140961	3.55265856270191	93.466208434838	3.28354889480657	4.57597998938096	3.06957512266522	2.72351637888645
cg26923863	2.79131776934586	60.0207309300367	97.3521759952654	34.7113121348941	87.1085467200417	98.4707546224107	1.55504123926236	98.2685508678654	2.2055017832096	96.5739659448206
cg05614346	5.83589190083206	5.51508826898897	4.30389281673482	5.0612474421306	5.20967458389123	86.9241315770315	5.17202256487589	86.8902498738548	5.78772095924463	6.92143013646972
cg07493874	96.6928755920956	42.1365938255653	91.8404128388258	96.3957555464752	96.0775893690293	93.9061732998939	96.4841404919121	95.6937480255992	96.3252166181658	92.8223795424555
cg12355887	96.7972023461539	96.7892925728297	94.8687523153376	97.3555731984889	96.2643805525002	9.52163869075722	97.2750326427931	9.33898421571148	97.2249812262408	94.6603789361842
cg14608384	3.65652797890858	2.21325020086532	3.72904829126516	5.84390315727401	7.30861920195285	2.44851705025172	3.50380046879188	6.17888793912473	3.75477338098064	3.27352498872767
cg15911153	98.4987320437582	98.6664963100279	98.6609431179368	98.6380107795157	98.5193756004798	2.32051858983277	98.5529747192603	2.40727841955935	98.6083043050692	98.5027584263115
cg18456523	2.43382727701171	2.36199391587345	1.8711141129893	2.6277810590047	2.95007825231155	1.94615917615965	2.14468059396104	2.71480741951584	1.97199726363989	1.97566532339926
cg19696103	47.1805209025542	88.3107361353606	92.6855639641815	88.3379201665159	90.6517124705138	92.383121476039	75.3804989119223	87.9861352102073	37.0839480060393	92.2834906202949
cg25386676	98.4297177239422	98.4840600429076	98.4666386864239	98.4838892843837	98.4298528534768	2.64305594867183	98.5691220674093	97.2879030492556	98.6520306015899	98.269054808799
cg00459243	86.1711532658992	98.4670610029874	98.4827408674648	54.0708537410138	71.5484483176302	98.4501749023276	57.9119135822686	88.0277842452116	69.0847392265483	98.6861288339411
cg00805874	97.6560802324889	97.8664719447042	97.3859122452325	28.2415720787625	44.8570314659889	98.0932592304411	92.675453034379	98.1771398678288	95.5712240016509	98.0986457110165
cg01066220	96.0668866927809	97.1501322371122	96.0348791814506	96.8088404561802	95.9919031209857	97.0886159837889	97.1621724686719	30.5110667785154	96.9478188165527	94.5854475454387
cg02368812	77.3726340863225	97.8067574295694	97.958280836942	96.8553745234277	97.3452264567816	97.5349539604185	81.2796052675941	95.2743774657106	38.1450764130956	97.7292881645225
cg04074004	96.3015339054193	96.8506913214406	96.9370583944863	96.1860307187671	96.6757208369776	95.9636664932682	93.9228545929192	29.1517376056649	95.7926909217724	96.7291469672119
cg04603811	95.837798708509	98.7814259244924	98.4210578649533	47.1924470279051	57.2552197670763	99.0840531016782	81.4063400124904	98.7705455403074	86.898552398122	97.9087098116327
cg05224741	2.80216440332127	3.58065593388025	2.17244295340155	3.06486848755663	3.68861608722934	2.67059275700397	2.44025512856183	6.07177724759565	2.44468308090451	2.08547956892012
cg06636203	84.206669353272	97.6703269888508	97.9458393313446	52.9786558006397	60.2844728571652	98.8588096360418	59.6562601892532	93.4241560517364	69.3056737919848	98.0949041046573
cg08975528	92.6125300886181	97.8687891430478	98.370513414774	55.3791282254491	75.4496517524744	97.5943639611092	63.8729675906474	94.8238814082084	75.4211554772923	98.2225363459043
cg09788778	96.8945741855791	98.0634987753336	97.5840151948808	35.6405661276632	52.6834247695737	98.567778370327	79.7430763671481	98.3091577123252	88.7501991678068	97.3333077799826
cg10213762	97.8725218790617	97.9550345205049	95.7129815535127	53.3036790833453	73.6457017727641	98.0608820191646	98.1780548887878	98.5380116525596	97.7498337734816	47.8356019160543
cg10917426	97.2004845923099	98.6451691235318	98.5956806328519	55.4303785103825	78.4102999642577	98.4770827240461	67.3410448393379	98.2369107906679	80.8292153564166	98.5683522947895
cg11381564	42.082090982189	2.43666436943633	1.35401466415794	23.7288830405751	4.71333210024263	97.905388181569	54.7912212036577	93.1228047295456	51.6478369024845	1.29332811929051
cg11586857	94.2374918795753	18.764772047908	12.6523138272228	35.1983396655903	11.624028443673	94.9729762471084	95.4644539450042	94.2649071558118	95.546339141022	13.9953119110407
cg12550496	97.5303919819661	97.8125544539067	96.5089072043373	48.9728059268527	68.8668467371935	97.2407614182849	97.7684757334564	98.1927187123665	96.9228682399072	52.7852576740581
cg12655375	89.6582400128146	90.8858948661478	88.8327904198316	90.512215468833	90.5290231992402	10.1475109285955	92.5547222639824	6.04490273421948	93.1379230237625	88.9485296454911
cg13127825	61.7043611945235	90.2333506538663	61.8024770382346	44.8123603749291	53.7845885111977	98.6811346385565	57.4194261685052	96.1077892205655	58.8319007844581	57.3574951872305
cg13357602	3.29299827819515	3.20320563568576	32.9080843848236	36.6659197429603	61.1084620183466	2.09749287461216	5.42933751311831	2.0419516145061	6.47993418065776	26.6497478669518
cg13584784	85.9737315404728	26.1159027556108	97.423228702905	94.9701313741898	96.5961331498509	97.4848109166929	91.9080903972141	94.2838582915575	95.9581630226645	96.9301992672758
cg13725172	95.8600291624401	96.2855151686501	96.0808216543936	96.8308714720477	96.4277963163586	95.789808091833	95.6896772141488	5.45239210005707	96.498715539238	95.1831990800333
cg13829419	77.8674821087878	79.7309616067975	7.71707056621592	58.9794465575341	25.4009577475546	12.9327194931729	73.9463571129128	6.72131587675452	67.4230921759327	10.8915897924112
cg14533068	23.5423690923251	97.3253050677446	95.1190776796162	96.1426850029299	96.5175776981897	97.6988288901322	90.2287122659619	97.4410783587913	35.5739022055754	96.5918385907695
cg14734916	70.9420917224472	87.1695702944036	91.3222781913168	40.917410528211	58.4929306545843	86.4743619640813	47.9067082494005	79.7087687684449	57.8959607593534	91.8983328193313
cg16463880	90.9107304018682	98.1419234029574	98.537640273502	54.0387226124623	72.332474199003	98.4054532193484	61.0463718820175	95.864565809859	74.7213069466724	98.5797854099013
cg17615629	90.5193530291057	80.35028288321	6.80476529383185	55.7004765836016	9.39899677579408	92.5398663177516	92.6470706552974	93.5048226449034	90.2799525672114	6.73050960367914
cg17754510	4.02558523318615	5.37653122515004	3.76020685520068	5.23180525497971	6.32335862589344	4.02247902050237	3.44607021913911	3.91913113442006	3.68412607746131	3.42448086540127
cg17834425	91.4194671489897	92.7867698592043	79.9862894073187	92.7556874314066	89.4567080829868	86.915546201672	91.920933407279	92.0122261297768	93.0583784670892	68.6441753728908
cg20105257	95.9580809425117	92.6638666569777	35.9903852645575	67.1202427475203	14.7374382197557	96.3714212320724	96.1015682820518	96.3529620996678	96.2655957047143	36.3691603041098
cg20985617	53.6918162430866	53.0049531933193	37.0198728708992	53.0054001260844	51.0529996744748	49.5050667148405	53.1138940362344	47.3627053861996	52.7205874407765	30.1977159235873
cg22684370	95.6419610119876	95.0984255784435	95.2785924580223	94.6802220690115	94.4527539287494	91.0466965954469	96.0671647005608	6.0519858665325	96.1777388825945	93.8866385422628
cg22723502	5.23856376653622	4.91300436239102	5.88276702985625	5.12928846868753	5.75640750454313	5.3042620640281	4.71240143744611	5.78575768701198	4.95163099730581	6.32714506108249
cg24008238	93.3785641160967	93.5223211247513	72.4187341906618	93.9793571405129	91.4206195954916	90.1391269497875	94.5996528863346	94.8501288711261	95.0756598952095	92.4801345795244
cg24216966	94.294064660259	19.461127754584	8.05463491056551	38.1313317287607	12.9828962150454	97.2991549887767	95.0122486910134	89.0196803153115	93.65241642328	4.81855840751754
cg24408769	65.5058990612583	97.4238838395048	96.9292683387895	35.6229150333105	78.3249660231623	97.9513485605855	77.2566029859474	95.2223594578428	59.253034278562	97.3310009104322
cg25470384	98.4043734947903	98.7140371699472	98.6437608971353	58.3045203370719	73.9884850054811	99.0348810081031	97.3901617472907	98.5884173288244	98.2498943318132	98.823853299919
cg26978172	97.2369460623481	97.6083458744556	95.9378620686219	97.6596328384703	97.3944854181185	93.8968084395789	97.8499678138938	6.40836776477614	97.75785184886	95.5875313295395
cg00852675	94.2746917398358	57.0407802501471	97.5654635989274	95.1698429598783	95.1818743995943	95.4978526547255	96.3910597419798	95.9133804775978	96.5585636309173	96.8847223586309
cg01275887	96.2196147280592	96.8367789810555	94.1300339976476	96.8844217899312	96.1930845044995	5.41617773607458	96.8660016488871	94.54034462581	96.9735642182261	93.4682723906831
cg02051077	35.6433165671021	36.8560647312485	16.8970696956039	33.6511856839141	36.9903125515001	28.1380214366007	30.5963009010778	19.5035668920325	29.557179758245	16.0389160859741
cg02665297	96.3346376302107	5.37954456158362	93.6734513883006	96.2873513550307	96.1952260060878	94.5390021138419	96.3988998700135	94.9739082101268	96.7755211185827	92.6808473838565
cg04153882	95.8687569473455	8.89865740346622	98.0818125213462	93.2838192325228	96.9229021501609	97.4350064983983	86.9140022205572	96.2866280804658	96.1302293260303	97.8073048982192
cg04493247	16.2799683937115	93.1589737560482	94.092253641488	85.6053662499878	94.1839070711782	96.0467692832263	9.939953753083	92.2314768913693	12.7481192023839	95.0150440534193
cg05065989	2.17976608267995	2.80076193087155	1.88586079259471	2.41286735302578	2.56679626258694	1.98471611157487	2.20785112425733	2.12508631690431	2.24346897512966	1.76099983699615
cg05311410	2.42185474225668	5.03828112151651	1.99915963169678	2.6212549487779	2.95835685205336	3.07655937561404	2.20891276804681	74.644008431294	2.34070727842141	1.72500584053421
cg06787669	1.61669008586342	1.46729195686678	1.1776257485143	1.58653715017664	1.5889299154968	97.4432386240763	1.5921060795165	96.8547104317423	1.70432730153961	1.25604972377587
cg10673833	3.02782278021459	2.97269297416905	1.66361227823344	2.99157135979998	3.08324956558999	97.9070373194003	2.34546334499239	97.5832751065512	2.47516021998487	1.75544058281302
cg11647481	98.0785438090613	97.9471883781593	71.9209633932355	97.882137548027	97.2319874466353	97.7482653733387	98.0245590250002	98.0073401536515	97.9364097804294	73.4411997628453
cg11860434	25.6301492368909	4.7040993025892	9.48457453063289	9.62009788127505	4.75907874812194	97.4932568615995	13.7887296426842	95.5737241133013	22.6925580872224	8.37440739019731
cg12600174	4.29654030340012	5.38515515531367	2.88233429263692	4.44203982198328	4.75702434646706	3.18642359768874	3.65005476658043	3.60025735583507	3.52424276520136	2.84985794027794
cg15997393	96.5683122883907	84.2410562683481	2.10500027056324	62.6424130194691	39.2944803086034	97.5069393830432	97.9218099616114	1.57289182978551	97.2923951361784	3.19200104159521
